target_mode,candidate_id,state_date,actual_growth,actual_inflation,actual_labour,growth_lower,growth_upper,inflation_lower,inflation_upper,labour_lower,labour_upper,actual_regime,actual_family,growth_error,inflation_error,labour_error,forecast_growth,forecast_inflation,forecast_labour,forecast_regime,forecast_family,probabilities_json,primary_family,secondary_regime,family_top_probability,family_probability_margin,ambiguity_indicator,alternative_families_json,family_probabilities_json,regime_probabilities_json,threshold_family_consensus,scenario_count,forecast_family_probabilities_json,forecast_top_family,expected_targets,available_targets,complete_state,state_available_date,latest_actual_as_of_date
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2024-08-31,0.028246300438284144,-0.5938584056128889,-0.3293902137001177,-2.0,1.5687036819192657,-1.1830300897684776,-0.1379733603830433,-1.2780014613233703,0.8613079132819981,balanced_expansion,benign_expansion,-0.3216000651436848,-0.0666433194628715,0.12104343967943165,-0.2864051793674042,-0.6466432440685905,-0.14046375209429585,demand_slowdown,contraction,"{""balanced_expansion"": 0.0390625, ""demand_slowdown"": 0.3544921875, ""disinflationary_expansion"": 0.26171875, ""hard_landing_risk"": 0.16796875, ""mixed_transition"": 0.1630859375, ""overheating"": 0.0009765625, ""reflation"": 0.01171875, ""stagflation_risk"": 0.0009765625}",mixed,mixed_transition,0.7407407407407407,0.48148148148148145,False,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.25925925925925924, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.7407407407407407}","{""balanced_expansion"": 0.14814814814814814, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.1111111111111111, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.7407407407407407, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0009765625, ""benign_expansion"": 0.30078125, ""contraction"": 0.5224609375, ""inflationary_expansion"": 0.0126953125, ""mixed"": 0.1630859375}",contraction,8,8,True,2024-12-29,2024-12-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2024-09-30,0.028246300438284144,-0.2909545234888114,-0.2894275913095687,-2.0,1.6035124361470026,-1.15882352454016,-0.10440385233499838,-1.3251329160983487,0.7264996963775638,balanced_expansion,benign_expansion,-0.3533270170682564,-0.34065916494876775,-0.009889018550823747,-0.3192037230261263,-0.6314703849638422,-0.20733069340958296,demand_slowdown,contraction,"{""balanced_expansion"": 0.0517578125, ""demand_slowdown"": 0.3740234375, ""disinflationary_expansion"": 0.2216796875, ""hard_landing_risk"": 0.1689453125, ""mixed_transition"": 0.171875, ""overheating"": 0.0, ""reflation"": 0.01171875, ""stagflation_risk"": 0.0}",benign_expansion,balanced_expansion,0.8888888888888888,0.7777777777777777,False,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.8888888888888888, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.1111111111111111}","{""balanced_expansion"": 0.7777777777777778, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.1111111111111111, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.1111111111111111, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.2734375, ""contraction"": 0.54296875, ""inflationary_expansion"": 0.01171875, ""mixed"": 0.171875}",contraction,8,8,True,2024-12-29,2024-12-20
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2024-10-31,-0.16248039817660434,-0.2411901202229968,-0.49116576310966004,-1.9791509594351553,2.0,-1.0162439455388692,0.08694750748323482,-1.265007425173392,0.9013163272803686,balanced_expansion,benign_expansion,0.18216577067374706,-0.22345809880482037,0.30932021416314837,0.02089304245572119,-0.4474305238468627,-0.15308694190876665,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.0849609375, ""demand_slowdown"": 0.294921875, ""disinflationary_expansion"": 0.2939453125, ""hard_landing_risk"": 0.1240234375, ""mixed_transition"": 0.1611328125, ""overheating"": 0.0029296875, ""reflation"": 0.0341796875, ""stagflation_risk"": 0.00390625}",benign_expansion,balanced_expansion,0.5555555555555556,0.22222222222222227,True,"[""mixed"", ""contraction""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.5555555555555556, ""contraction"": 0.1111111111111111, ""inflationary_expansion"": 0.0, ""mixed"": 0.3333333333333333}","{""balanced_expansion"": 0.5555555555555556, ""demand_slowdown"": 0.1111111111111111, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.3333333333333333, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.00390625, ""benign_expansion"": 0.37890625, ""contraction"": 0.4189453125, ""inflationary_expansion"": 0.037109375, ""mixed"": 0.1611328125}",contraction,8,8,True,2025-03-31,2025-03-31
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2024-11-30,-0.16248039817660434,-0.6617392046302683,-0.18869823723112641,-2.0,2.0,-0.8898142189076926,0.23500015557074985,-1.2885909104355249,0.3553188159669926,demand_slowdown,contraction,0.03258847072929058,0.3343321729617969,-0.47830166445732025,-0.11328166901743848,-0.3178869916628606,-0.6051695161112159,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.0712890625, ""demand_slowdown"": 0.23046875, ""disinflationary_expansion"": 0.1904296875, ""hard_landing_risk"": 0.228515625, ""mixed_transition"": 0.20703125, ""overheating"": 0.0, ""reflation"": 0.0625, ""stagflation_risk"": 0.009765625}",mixed,mixed_transition,0.6296296296296297,0.3703703703703704,False,"[""contraction"", ""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.1111111111111111, ""contraction"": 0.25925925925925924, ""inflationary_expansion"": 0.0, ""mixed"": 0.6296296296296297}","{""balanced_expansion"": 0.1111111111111111, ""demand_slowdown"": 0.25925925925925924, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.6296296296296297, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.009765625, ""benign_expansion"": 0.26171875, ""contraction"": 0.458984375, ""inflationary_expansion"": 0.0625, ""mixed"": 0.20703125}",contraction,8,8,True,2025-03-31,2025-03-31
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2024-12-31,-0.16248039817660434,-0.32580086042193884,-0.4388011273258146,-2.0,2.0,-1.0357828127181214,0.1054470583087124,-1.1566501087194534,1.1413439624133723,balanced_expansion,benign_expansion,-0.16856438757613765,-0.1393670167827657,0.43114805417277424,-0.2937209919304369,-0.4724724074625157,0.1352188222150182,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.0712890625, ""demand_slowdown"": 0.41015625, ""disinflationary_expansion"": 0.25, ""hard_landing_risk"": 0.1015625, ""mixed_transition"": 0.12890625, ""overheating"": 0.0009765625, ""reflation"": 0.0302734375, ""stagflation_risk"": 0.0068359375}",benign_expansion,balanced_expansion,0.4691358024691358,0.04938271604938271,True,"[""mixed"", ""contraction""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.4691358024691358, ""contraction"": 0.1111111111111111, ""inflationary_expansion"": 0.0, ""mixed"": 0.41975308641975306}","{""balanced_expansion"": 0.4691358024691358, ""demand_slowdown"": 0.1111111111111111, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.41975308641975306, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0068359375, ""benign_expansion"": 0.3212890625, ""contraction"": 0.51171875, ""inflationary_expansion"": 0.03125, ""mixed"": 0.12890625}",contraction,8,8,True,2025-03-31,2025-03-31
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-01-31,-1.3128759930510177,0.43899893673353524,-0.17732008793858334,-2.0,2.0,-1.2121398402606185,-0.027323779014768512,-1.1631000433138654,1.032197222988294,mixed_transition,mixed,1.360412455595153,-1.0587307463712288,0.11186867777579779,0.05305666663507378,-0.6218622652339864,0.05776770323800747,mixed_transition,mixed,"{""balanced_expansion"": 0.056640625, ""demand_slowdown"": 0.314453125, ""disinflationary_expansion"": 0.33984375, ""hard_landing_risk"": 0.1025390625, ""mixed_transition"": 0.1513671875, ""overheating"": 0.0009765625, ""reflation"": 0.0302734375, ""stagflation_risk"": 0.00390625}",mixed,mixed_transition,0.7777777777777778,0.6666666666666667,False,"[""adverse_supply"", ""contraction""]","{""adverse_supply"": 0.1111111111111111, ""benign_expansion"": 0.0, ""contraction"": 0.1111111111111111, ""inflationary_expansion"": 0.0, ""mixed"": 0.7777777777777778}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.1111111111111111, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.7777777777777778, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.1111111111111111}",True,81,"{""adverse_supply"": 0.00390625, ""benign_expansion"": 0.396484375, ""contraction"": 0.4169921875, ""inflationary_expansion"": 0.03125, ""mixed"": 0.1513671875}",contraction,8,8,True,2025-06-29,2025-06-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-02-28,-1.3128759930510177,0.3861245741114127,-0.7929840020040468,-2.0,2.0,-0.5997702580496622,0.6020605943742643,-0.9182289804444803,1.2139938337685887,hard_landing_risk,contraction,1.4550243792613093,-0.3849794059491116,0.940866428666101,0.15141085835330692,0.04368279536864749,0.31403181320151885,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.119140625, ""demand_slowdown"": 0.2578125, ""disinflationary_expansion"": 0.1904296875, ""hard_landing_risk"": 0.0693359375, ""mixed_transition"": 0.1337890625, ""overheating"": 0.0439453125, ""reflation"": 0.140625, ""stagflation_risk"": 0.044921875}",contraction,hard_landing_risk,0.5555555555555556,0.11111111111111116,True,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.5555555555555556, ""inflationary_expansion"": 0.0, ""mixed"": 0.4444444444444444}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.5555555555555556, ""mixed_transition"": 0.4444444444444444, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.044921875, ""benign_expansion"": 0.3095703125, ""contraction"": 0.3271484375, ""inflationary_expansion"": 0.1845703125, ""mixed"": 0.1337890625}",contraction,8,8,True,2025-06-29,2025-06-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-03-31,-1.3128759930510177,-1.30369880169583,-0.4407040255937199,-2.0,2.0,-0.8737816844527172,0.36425479664846455,-1.2494124852567292,0.565308640126032,demand_slowdown,contraction,1.356685388169245,1.0489353577937037,-0.04518527993489002,0.049182179255999006,-0.2094576728535834,-0.5642192954783996,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.09375, ""demand_slowdown"": 0.2119140625, ""disinflationary_expansion"": 0.1865234375, ""hard_landing_risk"": 0.1884765625, ""mixed_transition"": 0.21875, ""overheating"": 0.0009765625, ""reflation"": 0.0888671875, ""stagflation_risk"": 0.0107421875}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.8888888888888888, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.1111111111111111, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0107421875, ""benign_expansion"": 0.2802734375, ""contraction"": 0.400390625, ""inflationary_expansion"": 0.08984375, ""mixed"": 0.21875}",contraction,8,8,True,2025-06-29,2025-06-27
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-04-30,0.27722524478807414,-0.6658635585862012,-0.8076363513809199,-1.8057592025173685,1.7595909484095542,-1.3716877392722748,-0.18375831156752687,-1.0863848392786297,0.9849177158316237,mixed_transition,mixed,-0.30030937184198137,-0.11185946683369974,0.7569027896574169,-0.023145237674056268,-0.794135403129631,0.030776686226038706,mixed_transition,mixed,"{""balanced_expansion"": 0.0302734375, ""demand_slowdown"": 0.3310546875, ""disinflationary_expansion"": 0.361328125, ""hard_landing_risk"": 0.1103515625, ""mixed_transition"": 0.1513671875, ""overheating"": 0.001953125, ""reflation"": 0.0126953125, ""stagflation_risk"": 0.0009765625}",mixed,mixed_transition,0.8888888888888888,0.7777777777777777,False,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.1111111111111111, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.8888888888888888}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.1111111111111111, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.8888888888888888, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0009765625, ""benign_expansion"": 0.3916015625, ""contraction"": 0.44140625, ""inflationary_expansion"": 0.0146484375, ""mixed"": 0.1513671875}",contraction,8,8,True,2025-09-28,2025-09-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-05-31,0.27722524478807414,-0.7043568854567142,-0.3543858439031534,-2.0,1.8063688794689419,-0.8550765936523606,0.3257312437858369,-1.2685440246875117,0.9579985750193101,disinflationary_expansion,benign_expansion,-0.49161558922999327,0.4396842105234523,0.1991131190690526,-0.242320074495643,-0.24405400124048138,-0.12226305545109109,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.0849609375, ""demand_slowdown"": 0.3203125, ""disinflationary_expansion"": 0.1845703125, ""hard_landing_risk"": 0.1630859375, ""mixed_transition"": 0.1357421875, ""overheating"": 0.0078125, ""reflation"": 0.0859375, ""stagflation_risk"": 0.017578125}",benign_expansion,disinflationary_expansion,0.5555555555555556,0.11111111111111116,True,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.5555555555555556, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.4444444444444444}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.5555555555555556, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.4444444444444444, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.017578125, ""benign_expansion"": 0.26953125, ""contraction"": 0.4833984375, ""inflationary_expansion"": 0.09375, ""mixed"": 0.1357421875}",contraction,8,8,True,2025-09-28,2025-09-15
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-06-30,0.27722524478807414,-0.17325652489234009,-0.8433508868933264,-2.0,1.6851105422078778,-0.6505552920313306,0.5924475231135892,-1.3436453595514448,0.5933894591478377,mixed_transition,mixed,-0.6407078842713818,0.1442026404334693,0.433391219185616,-0.4131314568083011,0.014853617684782194,-0.5004097387917903,demand_slowdown,contraction,"{""balanced_expansion"": 0.1142578125, ""demand_slowdown"": 0.23046875, ""disinflationary_expansion"": 0.0966796875, ""hard_landing_risk"": 0.2548828125, ""mixed_transition"": 0.142578125, ""overheating"": 0.001953125, ""reflation"": 0.123046875, ""stagflation_risk"": 0.0361328125}",mixed,mixed_transition,0.8888888888888888,0.7777777777777777,False,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.1111111111111111, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.8888888888888888}","{""balanced_expansion"": 0.037037037037037035, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.07407407407407407, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.8888888888888888, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0361328125, ""benign_expansion"": 0.2109375, ""contraction"": 0.4853515625, ""inflationary_expansion"": 0.125, ""mixed"": 0.142578125}",contraction,8,8,True,2025-09-28,2025-09-26
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-07-31,0.7139163428150634,-0.2087887288082083,-0.37848466827511973,-1.692007633943516,1.5811253289119531,-0.22220072699900079,1.0731823947482562,-1.282181920218183,0.6729080606656918,disinflationary_expansion,benign_expansion,-0.7693574953308446,0.634279562682836,0.07384773849887422,-0.05399411197532257,0.4701735022612449,-0.35280172199867704,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.1240234375, ""demand_slowdown"": 0.1357421875, ""disinflationary_expansion"": 0.0595703125, ""hard_landing_risk"": 0.140625, ""mixed_transition"": 0.1611328125, ""overheating"": 0.03515625, ""reflation"": 0.2314453125, ""stagflation_risk"": 0.1123046875}",benign_expansion,disinflationary_expansion,0.5925925925925926,0.18518518518518517,True,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.5925925925925926, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.4074074074074074}","{""balanced_expansion"": 0.14814814814814814, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.4444444444444444, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.4074074074074074, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.1123046875, ""benign_expansion"": 0.18359375, ""contraction"": 0.2763671875, ""inflationary_expansion"": 0.2666015625, ""mixed"": 0.1611328125}",contraction,8,8,True,2025-12-29,2025-12-23
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-08-31,0.7139163428150634,-0.01937701227636944,-0.30919189762217264,-2.0,1.7120373392450736,-0.5684989283306735,0.7852485702649428,-0.884700536339738,0.9980903140570199,balanced_expansion,benign_expansion,-0.8995236974685131,0.12775183324350414,0.3658867864808135,-0.18930889159502992,0.12088172972223915,0.1760959090091473,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.1298828125, ""demand_slowdown"": 0.2685546875, ""disinflationary_expansion"": 0.111328125, ""hard_landing_risk"": 0.078125, ""mixed_transition"": 0.15234375, ""overheating"": 0.0341796875, ""reflation"": 0.140625, ""stagflation_risk"": 0.0849609375}",benign_expansion,balanced_expansion,0.5555555555555556,0.11111111111111116,True,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.5555555555555556, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.4444444444444444}","{""balanced_expansion"": 0.4444444444444444, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.1111111111111111, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.4444444444444444, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0849609375, ""benign_expansion"": 0.2412109375, ""contraction"": 0.3466796875, ""inflationary_expansion"": 0.1748046875, ""mixed"": 0.15234375}",contraction,8,8,True,2025-12-29,2025-12-23
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-09-30,0.7139163428150634,-0.3352159330656157,-0.813290014362645,-2.0,1.7789017236939038,-0.7735988248871936,0.6534388902391401,-1.2576223032761908,0.6746909544563124,mixed_transition,mixed,-1.253735842054298,0.275135965741589,0.5218243399527059,-0.5575314985092023,-0.040743295291797245,-0.28432449365333323,demand_slowdown,contraction,"{""balanced_expansion"": 0.095703125, ""demand_slowdown"": 0.3134765625, ""disinflationary_expansion"": 0.0869140625, ""hard_landing_risk"": 0.2255859375, ""mixed_transition"": 0.1396484375, ""overheating"": 0.0107421875, ""reflation"": 0.0859375, ""stagflation_risk"": 0.0419921875}",mixed,mixed_transition,0.8888888888888888,0.7777777777777777,False,"[""benign_expansion""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.1111111111111111, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.8888888888888888}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.1111111111111111, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.8888888888888888, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0419921875, ""benign_expansion"": 0.1826171875, ""contraction"": 0.5390625, ""inflationary_expansion"": 0.0966796875, ""mixed"": 0.1396484375}",contraction,8,8,True,2025-12-29,2025-12-23
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-11-30,-0.9455654961823647,-0.5872579448062557,-0.35294191509270534,-2.0,1.1666941291134965,-1.115577610368989,0.36624813672305506,-1.020953112731481,0.8587269573473806,demand_slowdown,contraction,0.4788977718145344,0.21259320798328873,0.27182883740065517,-0.48341550983182646,-0.3516051902917651,0.013188529765664384,demand_slowdown,contraction,"{""balanced_expansion"": 0.1025390625, ""demand_slowdown"": 0.365234375, ""disinflationary_expansion"": 0.1669921875, ""hard_landing_risk"": 0.1640625, ""mixed_transition"": 0.1201171875, ""overheating"": 0.0068359375, ""reflation"": 0.0439453125, ""stagflation_risk"": 0.0302734375}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 1.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0302734375, ""benign_expansion"": 0.26953125, ""contraction"": 0.529296875, ""inflationary_expansion"": 0.05078125, ""mixed"": 0.1201171875}",contraction,8,8,True,2026-03-31,2026-03-31
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2025-12-31,-0.9455654961823647,0.22331389612050884,-1.2507041952287807,-2.0,1.137146723233702,-1.0528278655461631,0.37639599554133313,-0.955376340303836,1.0610429859874115,hard_landing_risk,contraction,0.26165647760923105,-0.5615298311229238,1.3035375180705686,-0.7102313931999646,-0.3219727337656667,0.24375171628415815,demand_slowdown,contraction,"{""balanced_expansion"": 0.1044921875, ""demand_slowdown"": 0.494140625, ""disinflationary_expansion"": 0.134765625, ""hard_landing_risk"": 0.1015625, ""mixed_transition"": 0.091796875, ""overheating"": 0.0068359375, ""reflation"": 0.0361328125, ""stagflation_risk"": 0.0302734375}",contraction,hard_landing_risk,0.9259259259259259,0.8518518518518519,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.9259259259259259, ""inflationary_expansion"": 0.0, ""mixed"": 0.07407407407407407}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.14814814814814814, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.7777777777777778, ""mixed_transition"": 0.07407407407407407, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0302734375, ""benign_expansion"": 0.2392578125, ""contraction"": 0.595703125, ""inflationary_expansion"": 0.04296875, ""mixed"": 0.091796875}",contraction,8,8,True,2026-03-31,2026-03-31
